id,url,occupation,wikiid
Chris Rock,https://en.wikipedia.org/wiki/Chris_Rock,actor,http://www.wikidata.org/entity/Q4109
Claire Holt,https://en.wikipedia.org/wiki/Claire_Holt,actor,http://www.wikidata.org/entity/Q4189
Patrice O'Neal,https://en.wikipedia.org/wiki/Patrice_O%27Neal,actor,http://www.wikidata.org/entity/Q4145
Kayla Ewell,https://en.wikipedia.org/wiki/Kayla_Ewell,actor,http://www.wikidata.org/entity/Q4058
CeeLo Green,https://en.wikipedia.org/wiki/CeeLo_Green,actor,http://www.wikidata.org/entity/Q4042
Art Garfunkel,https://en.wikipedia.org/wiki/Art_Garfunkel,actor,http://www.wikidata.org/entity/Q4039
Tony Barbieri,https://en.wikipedia.org/wiki/Tony_Barbieri,actor,http://www.wikidata.org/entity/Q4038
Richard Steven Horvitz,https://en.wikipedia.org/wiki/Richard_Steven_Horvitz,actor,http://www.wikidata.org/entity/Q4036
Miley Cyrus,https://en.wikipedia.org/wiki/Miley_Cyrus,actor,http://www.wikidata.org/entity/Q4235
Aria Giovanni,https://en.wikipedia.org/wiki/Aria_Giovanni,actor,http://www.wikidata.org/entity/Q35998
Mariah Carey,https://en.wikipedia.org/wiki/Mariah_Carey,actor,http://www.wikidata.org/entity/Q41076
Emmy Rossum,https://en.wikipedia.org/wiki/Emmy_Rossum,actor,http://www.wikidata.org/entity/Q35912
Germán Valdés,https://en.wikipedia.org/wiki/Germ%C3%A1n_Vald%C3%A9s,actor,http://www.wikidata.org/entity/Q41129
Paul Simon,https://en.wikipedia.org/wiki/Paul_Simon,actor,http://www.wikidata.org/entity/Q4028
Jeffrey Garcia,https://en.wikipedia.org/wiki/Jeffrey_Garcia,actor,http://www.wikidata.org/entity/Q3990
Harold Pinter,https://en.wikipedia.org/wiki/Harold_Pinter,actor,http://www.wikidata.org/entity/Q41042
Julie Adams,https://en.wikipedia.org/wiki/Julie_Adams,actor,http://www.wikidata.org/entity/Q41034
Judi Dench,https://en.wikipedia.org/wiki/Judi_Dench,actor,http://www.wikidata.org/entity/Q28054
Kim Ji-han,https://en.wikipedia.org/wiki/Jin_Yi-han,actor,http://www.wikidata.org/entity/Q27652
Katja Ebstein,https://en.wikipedia.org/wiki/Katja_Ebstein,actor,http://www.wikidata.org/entity/Q27486
Patrick Stewart,https://en.wikipedia.org/wiki/Patrick_Stewart,actor,http://www.wikidata.org/entity/Q16296
William Shatner,https://en.wikipedia.org/wiki/William_Shatner,actor,http://www.wikidata.org/entity/Q16297
Kanye West,https://en.wikipedia.org/wiki/Kanye_West,actor,http://www.wikidata.org/entity/Q15935
Grace Kelly,https://en.wikipedia.org/wiki/Grace_Kelly,actor,http://www.wikidata.org/entity/Q3925
Kevin Rudolf,https://en.wikipedia.org/wiki/Kevin_Rudolf,actor,http://www.wikidata.org/entity/Q3924
Glukoza,https://en.wikipedia.org/wiki/Glukoza,actor,http://www.wikidata.org/entity/Q35385
Louis Mustillo,https://en.wikipedia.org/wiki/Louis_Mustillo,actor,http://www.wikidata.org/entity/Q27277
Jerry Springer,https://en.wikipedia.org/wiki/Jerry_Springer,actor,http://www.wikidata.org/entity/Q27214
Natsuna Watanabe,https://en.wikipedia.org/wiki/Natsuna_Watanabe,actor,http://www.wikidata.org/entity/Q26962
Frank Sinatra,https://en.wikipedia.org/wiki/Frank_Sinatra,actor,http://www.wikidata.org/entity/Q40912
Sandra Bullock,https://en.wikipedia.org/wiki/Sandra_Bullock,actor,http://www.wikidata.org/entity/Q40791
Loreto Mauleón,https://en.wikipedia.org/wiki/Loreto_Maule%C3%B3n,actor,http://www.wikidata.org/entity/Q35635
Itziar Ituño,https://en.wikipedia.org/wiki/Itziar_Itu%C3%B1o,actor,http://www.wikidata.org/entity/Q35633
Naroa Agirre,https://en.wikipedia.org/wiki/Naroa_Agirre,actor,http://www.wikidata.org/entity/Q35631
Jason Lewis,https://en.wikipedia.org/wiki/Jason_Lewis_(actor),actor,http://www.wikidata.org/entity/Q27322
Michael Jackson,https://en.wikipedia.org/wiki/Michael_Jackson,actor,http://www.wikidata.org/entity/Q2831
Ludwig Berger,https://en.wikipedia.org/wiki/Ludwig_Berger_(director),actor,http://www.wikidata.org/entity/Q40645
Akiho Yoshizawa,https://en.wikipedia.org/wiki/Akiho_Yoshizawa,actor,http://www.wikidata.org/entity/Q35429
Quentin Tarantino,https://en.wikipedia.org/wiki/Quentin_Tarantino,actor,http://www.wikidata.org/entity/Q3772
Justin Chadwick,https://en.wikipedia.org/wiki/Justin_Chadwick,actor,http://www.wikidata.org/entity/Q3671
Rufus R. Jones,https://en.wikipedia.org/wiki/Rufus_R._Jones,actor,http://www.wikidata.org/entity/Q3324
Brian May,https://en.wikipedia.org/wiki/Brian_May,actor,http://www.wikidata.org/entity/Q15873
Lil Wayne,https://en.wikipedia.org/wiki/Lil_Wayne,actor,http://www.wikidata.org/entity/Q15615
Yukiko Kobayashi,https://en.wikipedia.org/wiki/Yukiko_Kobayashi,actor,http://www.wikidata.org/entity/Q3319
Geoffrey Arend,https://en.wikipedia.org/wiki/Geoffrey_Arend,actor,http://www.wikidata.org/entity/Q3195
Frances Fisher,https://en.wikipedia.org/wiki/Frances_Fisher,actor,http://www.wikidata.org/entity/Q35011
Ariana Jollee,https://en.wikipedia.org/wiki/Ariana_Jollee,actor,http://www.wikidata.org/entity/Q35387
Yuri Stoyanov,https://en.wikipedia.org/wiki/Yuri_Stoyanov,actor,http://www.wikidata.org/entity/Q26688
Diego Abatantuono,https://en.wikipedia.org/wiki/Diego_Abatantuono,actor,http://www.wikidata.org/entity/Q34922
Taylor Swift,https://en.wikipedia.org/wiki/Taylor_Swift,actor,http://www.wikidata.org/entity/Q26876
Leon Allen White,https://en.wikipedia.org/wiki/Big_Van_Vader,actor,http://www.wikidata.org/entity/Q26848
Danny DeVito,https://en.wikipedia.org/wiki/Danny_DeVito,actor,http://www.wikidata.org/entity/Q26806
Daiki Arioka,https://en.wikipedia.org/wiki/Daiki_Arioka,actor,http://www.wikidata.org/entity/Q26780
Brian Drummond,https://en.wikipedia.org/wiki/Brian_Drummond,actor,http://www.wikidata.org/entity/Q26741
Louis C.K.,https://en.wikipedia.org/wiki/Louis_C.K.,actor,http://www.wikidata.org/entity/Q15079
Sancho Gracia,https://en.wikipedia.org/wiki/Sancho_Gracia,actor,http://www.wikidata.org/entity/Q14747
Takeshi Kitano,https://en.wikipedia.org/wiki/Takeshi_Kitano,actor,http://www.wikidata.org/entity/Q26372
Logan Henderson,https://en.wikipedia.org/wiki/Logan_Henderson,actor,http://www.wikidata.org/entity/Q26294
Heath Ledger,https://en.wikipedia.org/wiki/Heath_Ledger,actor,http://www.wikidata.org/entity/Q40572
Grey DeLisle,https://en.wikipedia.org/wiki/Grey_DeLisle,actor,http://www.wikidata.org/entity/Q13938
Julia Roberts,https://en.wikipedia.org/wiki/Julia_Roberts,actor,http://www.wikidata.org/entity/Q40523
Jim Carrey,https://en.wikipedia.org/wiki/Jim_Carrey,actor,http://www.wikidata.org/entity/Q40504
Steve Whitmire,https://en.wikipedia.org/wiki/Steve_Whitmire,actor,http://www.wikidata.org/entity/Q34939
Tina Fey,https://en.wikipedia.org/wiki/Tina_Fey,actor,http://www.wikidata.org/entity/Q14540
Jason Sudeikis,https://en.wikipedia.org/wiki/Jason_Sudeikis,actor,http://www.wikidata.org/entity/Q14539
Sharon Van Etten,https://en.wikipedia.org/wiki/Sharon_Van_Etten,actor,http://www.wikidata.org/entity/Q14538
John Wayne,https://en.wikipedia.org/wiki/John_Wayne,actor,http://www.wikidata.org/entity/Q40531
Richard Norton,https://en.wikipedia.org/wiki/Richard_Norton_(actor),actor,http://www.wikidata.org/entity/Q35358
Brian Cox,https://en.wikipedia.org/wiki/Brian_Cox_(actor),actor,http://www.wikidata.org/entity/Q34975
Raymond Chan,https://en.wikipedia.org/wiki/Raymond_Chan_Chi-chuen,actor,http://www.wikidata.org/entity/Q26668
Ariel Winter,https://en.wikipedia.org/wiki/Ariel_Winter,actor,http://www.wikidata.org/entity/Q26378
Marc Anthony,https://en.wikipedia.org/wiki/Marc_Anthony,actor,http://www.wikidata.org/entity/Q26625
Bill Hader,https://en.wikipedia.org/wiki/Bill_Hader,actor,http://www.wikidata.org/entity/Q14537
George Harrison,https://en.wikipedia.org/wiki/George_Harrison,actor,http://www.wikidata.org/entity/Q2643
Louis de Funès,https://en.wikipedia.org/wiki/Louis_de_Fun%C3%A8s,actor,http://www.wikidata.org/entity/Q2737
Bourvil,https://en.wikipedia.org/wiki/Bourvil,actor,http://www.wikidata.org/entity/Q2750
Angelina Jolie,https://en.wikipedia.org/wiki/Angelina_Jolie,actor,http://www.wikidata.org/entity/Q13909
Gert van den Bergh,https://en.wikipedia.org/wiki/Gert_van_den_Bergh,actor,http://www.wikidata.org/entity/Q26642
David Giuntoli,https://en.wikipedia.org/wiki/David_Giuntoli,actor,http://www.wikidata.org/entity/Q26636
Fred Armisen,https://en.wikipedia.org/wiki/Fred_Armisen,actor,http://www.wikidata.org/entity/Q14535
Paulo Costanzo,https://en.wikipedia.org/wiki/Paulo_Costanzo,actor,http://www.wikidata.org/entity/Q14450
Sasha Grey,https://en.wikipedia.org/wiki/Sasha_Grey,actor,http://www.wikidata.org/entity/Q2709
Liza Minnelli,https://en.wikipedia.org/wiki/Liza_Minnelli,actor,http://www.wikidata.org/entity/Q14441
Phoebe Cates-Kline,https://en.wikipedia.org/wiki/Phoebe_Cates,actor,http://www.wikidata.org/entity/Q14439
Fritz von Opel,https://en.wikipedia.org/wiki/Fritz_von_Opel,engineer,http://www.wikidata.org/entity/Q62734
Richard Vogt,https://en.wikipedia.org/wiki/Richard_Vogt_(aircraft_designer),engineer,http://www.wikidata.org/entity/Q71784
Jonathan Zenneck,https://en.wikipedia.org/wiki/Jonathan_Zenneck,engineer,http://www.wikidata.org/entity/Q71722
Catherine Coleman,https://en.wikipedia.org/wiki/Catherine_Coleman,engineer,http://www.wikidata.org/entity/Q7468
Mildred Cohn,https://en.wikipedia.org/wiki/Mildred_Cohn,engineer,http://www.wikidata.org/entity/Q7465
Ferdinand Schichau,https://en.wikipedia.org/wiki/Ferdinand_Schichau,engineer,http://www.wikidata.org/entity/Q73056
Otto Bayer,https://en.wikipedia.org/wiki/Otto_Bayer,engineer,http://www.wikidata.org/entity/Q73038
Lennart Poettering,https://en.wikipedia.org/wiki/Lennart_Poettering,engineer,http://www.wikidata.org/entity/Q72007
Tivadar Millner,https://en.wikipedia.org/wiki/Tivadar_Millner,engineer,http://www.wikidata.org/entity/Q71958
Adolf Ferdinand Wenceslaus Brix,https://en.wikipedia.org/wiki/Adolf_Ferdinand_Wenceslaus_Brix,engineer,http://www.wikidata.org/entity/Q71934
Mae Jemison,https://en.wikipedia.org/wiki/Mae_Jemison,engineer,http://www.wikidata.org/entity/Q34091
Augustin-Louis Cauchy,https://en.wikipedia.org/wiki/Augustin-Louis_Cauchy,engineer,http://www.wikidata.org/entity/Q8814
Burkhard Christoph von Münnich,https://en.wikipedia.org/wiki/Burkhard_Christoph_von_M%C3%BCnnich,engineer,http://www.wikidata.org/entity/Q61710
Walther Meissner,https://en.wikipedia.org/wiki/Walther_Meissner,engineer,http://www.wikidata.org/entity/Q61686
Reinhold Mack,https://en.wikipedia.org/wiki/Reinhold_Mack,engineer,http://www.wikidata.org/entity/Q61679
Boris Vian,https://en.wikipedia.org/wiki/Boris_Vian,engineer,http://www.wikidata.org/entity/Q7833
Donato Bustamante,https://en.wikipedia.org/wiki/Donato_Bramante,engineer,http://www.wikidata.org/entity/Q7793
Melvin Calvin,https://en.wikipedia.org/wiki/Melvin_Calvin,engineer,http://www.wikidata.org/entity/Q49347
Bob Kahn,https://en.wikipedia.org/wiki/Bob_Kahn,engineer,http://www.wikidata.org/entity/Q62843
Wilhelm Nusselt,https://en.wikipedia.org/wiki/Wilhelm_Nusselt,engineer,http://www.wikidata.org/entity/Q62763
Johannes Gutenberg,https://en.wikipedia.org/wiki/Johannes_Gutenberg,engineer,http://www.wikidata.org/entity/Q8958
Elsie Eaves,https://en.wikipedia.org/wiki/Elsie_Eaves,engineer,http://www.wikidata.org/entity/Q34919
Judith Resnik,https://en.wikipedia.org/wiki/Judith_Resnik,engineer,http://www.wikidata.org/entity/Q49284
Dorothée Pullinger,https://en.wikipedia.org/wiki/Doroth%C3%A9e_Pullinger,engineer,http://www.wikidata.org/entity/Q49282
Marina Popovich,https://en.wikipedia.org/wiki/Marina_Popovich,engineer,http://www.wikidata.org/entity/Q49281
Mary Engle Pennington,https://en.wikipedia.org/wiki/Mary_Engle_Pennington,engineer,http://www.wikidata.org/entity/Q49280
Bernard Arnault,https://en.wikipedia.org/wiki/Bernard_Arnault,engineer,http://www.wikidata.org/entity/Q32055
August Howaldt,https://en.wikipedia.org/wiki/August_Howaldt,engineer,http://www.wikidata.org/entity/Q73868
Hans Dominik,https://en.wikipedia.org/wiki/Hans_Dominik_(writer),engineer,http://www.wikidata.org/entity/Q73784
Heinrich Lübbe,https://en.wikipedia.org/wiki/Heinrich_L%C3%BCbbe,engineer,http://www.wikidata.org/entity/Q73744
Vasily Berkov,https://en.wikipedia.org/wiki/Vasily_Berkov,engineer,http://www.wikidata.org/entity/Q73469
Arthur T. Ippen,https://en.wikipedia.org/wiki/Arthur_T._Ippen,engineer,http://www.wikidata.org/entity/Q73333
Guido van Rossum,https://en.wikipedia.org/wiki/Guido_van_Rossum,engineer,http://www.wikidata.org/entity/Q30942
Archimedes,https://en.wikipedia.org/wiki/Archimedes,engineer,http://www.wikidata.org/entity/Q8739
Friedrich August von Alberti,https://en.wikipedia.org/wiki/Friedrich_August_von_Alberti,engineer,http://www.wikidata.org/entity/Q62690
Franz Reuleaux,https://en.wikipedia.org/wiki/Franz_Reuleaux,engineer,http://www.wikidata.org/entity/Q62409
Carl Wilhelm Siemens,https://en.wikipedia.org/wiki/Carl_Wilhelm_Siemens,engineer,http://www.wikidata.org/entity/Q62377
Werner Stengel,https://en.wikipedia.org/wiki/Werner_Stengel,engineer,http://www.wikidata.org/entity/Q71265
Josef Duchač,https://en.wikipedia.org/wiki/Josef_Ducha%C4%8D,engineer,http://www.wikidata.org/entity/Q71702
Adolf Brudes,https://en.wikipedia.org/wiki/Adolf_Brudes,engineer,http://www.wikidata.org/entity/Q61910
Louis Dunn,https://en.wikipedia.org/wiki/Louis_Dunn,engineer,http://www.wikidata.org/entity/Q73231
Theodor Fritsch,https://en.wikipedia.org/wiki/Theodor_Fritsch,engineer,http://www.wikidata.org/entity/Q73205
Franz Karmasin,https://en.wikipedia.org/wiki/Franz_Karmasin,engineer,http://www.wikidata.org/entity/Q73095
Pierre Clostermann,https://en.wikipedia.org/wiki/Pierre_Clostermann,engineer,http://www.wikidata.org/entity/Q49452
William Alexander Gambling,https://en.wikipedia.org/wiki/William_Alexander_Gambling,engineer,http://www.wikidata.org/entity/Q32602
Michael J. Massimino,https://en.wikipedia.org/wiki/Mike_Massimino,engineer,http://www.wikidata.org/entity/Q32295
Victor Alter,https://en.wikipedia.org/wiki/Victor_Alter,engineer,http://www.wikidata.org/entity/Q32126
Rudolf von Sebottendorf,https://en.wikipedia.org/wiki/Rudolf_von_Sebottendorf,engineer,http://www.wikidata.org/entity/Q61398
Gustave Whitehead,https://en.wikipedia.org/wiki/Gustave_Whitehead,engineer,http://www.wikidata.org/entity/Q61361
Douglas Shearer,https://en.wikipedia.org/wiki/Douglas_Shearer,engineer,http://www.wikidata.org/entity/Q8651
Edsger W. Dijkstra,https://en.wikipedia.org/wiki/Edsger_W._Dijkstra,engineer,http://www.wikidata.org/entity/Q8556
Karl Heinrich Emil Becker,https://en.wikipedia.org/wiki/Karl_Heinrich_Emil_Becker,engineer,http://www.wikidata.org/entity/Q71278
Wolfgang Seidel,https://en.wikipedia.org/wiki/Wolfgang_Seidel,engineer,http://www.wikidata.org/entity/Q61495
Ernst Klodwig,https://en.wikipedia.org/wiki/Ernst_Klodwig,engineer,http://www.wikidata.org/entity/Q61459
Hans Trippel,https://en.wikipedia.org/wiki/Hans_Trippel,engineer,http://www.wikidata.org/entity/Q71246
Honoré Blanc,https://en.wikipedia.org/wiki/Honor%C3%A9_Blanc,engineer,http://www.wikidata.org/entity/Q71188
Fritz Sennheiser,https://en.wikipedia.org/wiki/Fritz_Sennheiser,engineer,http://www.wikidata.org/entity/Q73328
Giuseppe Gabrielli,https://en.wikipedia.org/wiki/Giuseppe_Gabrielli,engineer,http://www.wikidata.org/entity/Q73305
Wallace D. Hayes,https://en.wikipedia.org/wiki/Wallace_D._Hayes,engineer,http://www.wikidata.org/entity/Q73264
Eberhard von Kuenheim,https://en.wikipedia.org/wiki/Eberhard_von_Kuenheim,engineer,http://www.wikidata.org/entity/Q71690
Reinhard Jirgl,https://en.wikipedia.org/wiki/Reinhard_Jirgl,engineer,http://www.wikidata.org/entity/Q71640
Joseph Furttenbach,https://en.wikipedia.org/wiki/Joseph_Furttenbach,engineer,http://www.wikidata.org/entity/Q71592
Joyce K. Reynolds,https://en.wikipedia.org/wiki/Joyce_K._Reynolds,engineer,http://www.wikidata.org/entity/Q7563
Nicola Pellow,https://en.wikipedia.org/wiki/Nicola_Pellow,engineer,http://www.wikidata.org/entity/Q7557
Valerie Aurora,https://en.wikipedia.org/wiki/Valerie_Aurora,engineer,http://www.wikidata.org/entity/Q7536
Judith Estrin,https://en.wikipedia.org/wiki/Judith_Estrin,engineer,http://www.wikidata.org/entity/Q7532
Edmund Sharpe,https://en.wikipedia.org/wiki/Edmund_Sharpe,engineer,http://www.wikidata.org/entity/Q31475
Siegfried Marcus,https://en.wikipedia.org/wiki/Siegfried_Marcus,engineer,http://www.wikidata.org/entity/Q31167
Kathleen Lonsdale,https://en.wikipedia.org/wiki/Kathleen_Lonsdale,engineer,http://www.wikidata.org/entity/Q7513
Carl von Linde,https://en.wikipedia.org/wiki/Carl_von_Linde,engineer,http://www.wikidata.org/entity/Q61864
Herbert Kappler,https://en.wikipedia.org/wiki/Herbert_Kappler,engineer,http://www.wikidata.org/entity/Q61861
Josef Peters,https://en.wikipedia.org/wiki/Josef_Peters_(racing_driver),engineer,http://www.wikidata.org/entity/Q61853
Rudolf Krause,https://en.wikipedia.org/wiki/Rudolf_Krause,engineer,http://www.wikidata.org/entity/Q61842
Adolph Frank,https://en.wikipedia.org/wiki/Adolph_Frank,engineer,http://www.wikidata.org/entity/Q62243
Dana Scott,https://en.wikipedia.org/wiki/Dana_Scott,engineer,http://www.wikidata.org/entity/Q49823
Toni Ulmen,https://en.wikipedia.org/wiki/Toni_Ulmen,engineer,http://www.wikidata.org/entity/Q61832
Martin Wilhelm Kutta,https://en.wikipedia.org/wiki/Martin_Kutta,engineer,http://www.wikidata.org/entity/Q61769
Carl Adam Petri,https://en.wikipedia.org/wiki/Carl_Adam_Petri,engineer,http://www.wikidata.org/entity/Q61743
Gotthilf Hagen,https://en.wikipedia.org/wiki/Gotthilf_Hagen,engineer,http://www.wikidata.org/entity/Q62726
Ernst Loof,https://en.wikipedia.org/wiki/Ernst_Loof,engineer,http://www.wikidata.org/entity/Q62700
Oswald Karch,https://en.wikipedia.org/wiki/Oswald_Karch,engineer,http://www.wikidata.org/entity/Q62697
August Wöhler,https://en.wikipedia.org/wiki/August_W%C3%B6hler,engineer,http://www.wikidata.org/entity/Q71168
Jacob Matijevic,https://en.wikipedia.org/wiki/Jacob_Matijevic,engineer,http://www.wikidata.org/entity/Q71120
Lisa Nowak,https://en.wikipedia.org/wiki/Lisa_Nowak,engineer,http://www.wikidata.org/entity/Q49264
Irene Muloni,https://en.wikipedia.org/wiki/Irene_Muloni,engineer,http://www.wikidata.org/entity/Q49253
Moaz al-Khatib,https://en.wikipedia.org/wiki/Moaz_al-Khatib,engineer,http://www.wikidata.org/entity/Q29806
Toni Rüttimann,https://en.wikipedia.org/wiki/Toni_R%C3%BCttimann,engineer,http://www.wikidata.org/entity/Q29676
Patrick Forrester,https://en.wikipedia.org/wiki/Patrick_G._Forrester,engineer,http://www.wikidata.org/entity/Q29648
Richard Stallman,https://en.wikipedia.org/wiki/Richard_Stallman,engineer,http://www.wikidata.org/entity/Q7439
Myrtle Bachelder,https://en.wikipedia.org/wiki/Myrtle_Bachelder,engineer,http://www.wikidata.org/entity/Q7433
JoAnn H. Morgan,https://en.wikipedia.org/wiki/JoAnn_H._Morgan,engineer,http://www.wikidata.org/entity/Q49251
James Key,https://en.wikipedia.org/wiki/James_Key_(Formula_One),engineer,http://www.wikidata.org/entity/Q30624
Alex Hitzinger,https://en.wikipedia.org/wiki/Alex_Hitzinger,engineer,http://www.wikidata.org/entity/Q30583
Terry Date,https://en.wikipedia.org/wiki/Terry_Date,engineer,http://www.wikidata.org/entity/Q30567
Hasso Plattner,https://en.wikipedia.org/wiki/Hasso_Plattner,engineer,http://www.wikidata.org/entity/Q71074
August Ritter,https://en.wikipedia.org/wiki/August_Ritter_(civil_engineer),engineer,http://www.wikidata.org/entity/Q71035
Johann Balthasar Neumann,https://en.wikipedia.org/wiki/Balthasar_Neumann,engineer,http://www.wikidata.org/entity/Q61349
Johann Nicolaus von Dreyse,https://en.wikipedia.org/wiki/Johann_Nicolaus_von_Dreyse,engineer,http://www.wikidata.org/entity/Q71006
Karlheinz Brandenburg,https://en.wikipedia.org/wiki/Karlheinz_Brandenburg,engineer,http://www.wikidata.org/entity/Q71000
Ralph H. Baer,https://en.wikipedia.org/wiki/Ralph_H._Baer,engineer,http://www.wikidata.org/entity/Q70997
Otto Gross,https://en.wikipedia.org/wiki/Otto_Gross,physician,http://www.wikidata.org/entity/Q89538
Godfrey Edward Arnold,https://en.wikipedia.org/wiki/Godfrey_Edward_Arnold,physician,http://www.wikidata.org/entity/Q89479
Hans Horst Meyer,https://en.wikipedia.org/wiki/Hans_Horst_Meyer,physician,http://www.wikidata.org/entity/Q89444
Gustav Gärtner,https://en.wikipedia.org/wiki/Gustav_G%C3%A4rtner,physician,http://www.wikidata.org/entity/Q89438
Charles Sawyers,https://en.wikipedia.org/wiki/Charles_Sawyers,physician,http://www.wikidata.org/entity/Q1065232
Charles Krauthammer,https://en.wikipedia.org/wiki/Charles_Krauthammer,physician,http://www.wikidata.org/entity/Q1065216
Charles Duguid,https://en.wikipedia.org/wiki/Charles_Duguid,physician,http://www.wikidata.org/entity/Q1064167
Tadeusz Boy-Żeleński,https://en.wikipedia.org/wiki/Tadeusz_Boy-%C5%BBele%C5%84ski,physician,http://www.wikidata.org/entity/Q699597
Fedir Bohatyrchuk,https://en.wikipedia.org/wiki/Fedir_Bohatyrchuk,physician,http://www.wikidata.org/entity/Q699517
Li Shizhen,https://en.wikipedia.org/wiki/Li_Shizhen,physician,http://www.wikidata.org/entity/Q698925
Felix Milgrom,https://en.wikipedia.org/wiki/Felix_Milgrom,physician,http://www.wikidata.org/entity/Q698801
Hans Selye,https://en.wikipedia.org/wiki/Hans_Selye,physician,http://www.wikidata.org/entity/Q89394
Hermann Guido von Samson-Himmelstjerna,https://en.wikipedia.org/wiki/Hermann_Guido_von_Samson-Himmelstjerna,physician,http://www.wikidata.org/entity/Q89382
Anton Elfinger,https://en.wikipedia.org/wiki/Anton_Elfinger,physician,http://www.wikidata.org/entity/Q89347
Siegfried Ruff,https://en.wikipedia.org/wiki/Siegfried_Ruff,physician,http://www.wikidata.org/entity/Q89214
Cecil Cook,https://en.wikipedia.org/wiki/Cecil_Cook_(physician),physician,http://www.wikidata.org/entity/Q1052283
Michele Navarra,https://en.wikipedia.org/wiki/Michele_Navarra,physician,http://www.wikidata.org/entity/Q1052063
Edmond Locard,https://en.wikipedia.org/wiki/Edmond_Locard,physician,http://www.wikidata.org/entity/Q977759
Johann Nepomuk von Nussbaum,https://en.wikipedia.org/wiki/Johann_Nepomuk_von_Nussbaum,physician,http://www.wikidata.org/entity/Q89210
Heinrich Bodinus,https://en.wikipedia.org/wiki/Heinrich_Bodinus,physician,http://www.wikidata.org/entity/Q89192
Markus Büchler,https://en.wikipedia.org/wiki/Markus_B%C3%BCchler,physician,http://www.wikidata.org/entity/Q89169
Hans Curschmann,https://en.wikipedia.org/wiki/Hans_Curschmann,physician,http://www.wikidata.org/entity/Q89136
Oswaldo Cruz,https://en.wikipedia.org/wiki/Oswaldo_Cruz,physician,http://www.wikidata.org/entity/Q979554
Fabio Calvo,https://en.wikipedia.org/wiki/Marcus_Fabius_Calvus,physician,http://www.wikidata.org/entity/Q979294
Philippe Grenier,https://en.wikipedia.org/wiki/Philippe_Grenier,physician,http://www.wikidata.org/entity/Q979149
Joseph Späth,https://en.wikipedia.org/wiki/Joseph_Sp%C3%A4th,physician,http://www.wikidata.org/entity/Q90021
Otto von Fürth,https://en.wikipedia.org/wiki/Otto_von_F%C3%BCrth,physician,http://www.wikidata.org/entity/Q90019
Bernhard Kayser,https://en.wikipedia.org/wiki/Bernhard_Kayser,physician,http://www.wikidata.org/entity/Q89994
Otto Frank,https://en.wikipedia.org/wiki/Otto_Frank_(physiologist),physician,http://www.wikidata.org/entity/Q89925
Iccus of Taranto,https://en.wikipedia.org/wiki/Iccus_of_Taranto,physician,http://www.wikidata.org/entity/Q1056125
Severino Antinori,https://en.wikipedia.org/wiki/Severino_Antinori,physician,http://www.wikidata.org/entity/Q1054138
Benedict Lust,https://en.wikipedia.org/wiki/Benedict_Lust,physician,http://www.wikidata.org/entity/Q1053736
Silvia Montefoschi,https://en.wikipedia.org/wiki/Silvia_Montefoschi,physician,http://www.wikidata.org/entity/Q1053100
Chevalier Jackson,https://en.wikipedia.org/wiki/Chevalier_Jackson,physician,http://www.wikidata.org/entity/Q1070888
Charlotte von Siebold,https://en.wikipedia.org/wiki/Charlotte_von_Siebold,physician,http://www.wikidata.org/entity/Q1067211
Imre Frivaldszky,https://en.wikipedia.org/wiki/Imre_Frivaldszky,physician,http://www.wikidata.org/entity/Q705803
Art Themen,https://en.wikipedia.org/wiki/Art_Themen,physician,http://www.wikidata.org/entity/Q705760
Stafford L. Warren,https://en.wikipedia.org/wiki/Stafford_L._Warren,physician,http://www.wikidata.org/entity/Q705698
Pierre Jean George Cabanis,https://en.wikipedia.org/wiki/Pierre_Jean_Georges_Cabanis,physician,http://www.wikidata.org/entity/Q705666
Konrad Schily,https://en.wikipedia.org/wiki/Konrad_Schily,physician,http://www.wikidata.org/entity/Q97311
Julius Uffelmann,https://en.wikipedia.org/wiki/Julius_Uffelmann,physician,http://www.wikidata.org/entity/Q89679
Widukind Lenz,https://en.wikipedia.org/wiki/Widukind_Lenz,physician,http://www.wikidata.org/entity/Q89608
Max Eitingon,https://en.wikipedia.org/wiki/Max_Eitingon,physician,http://www.wikidata.org/entity/Q89566
Johann Ernst Hebenstreit,https://en.wikipedia.org/wiki/Johann_Ernst_Hebenstreit,physician,http://www.wikidata.org/entity/Q98044
Otmar Wiestler,https://en.wikipedia.org/wiki/Otmar_Wiestler,physician,http://www.wikidata.org/entity/Q97949
Karl Ludwig Lautenschlaeger,https://en.wikipedia.org/wiki/Carl_Lautenschl%C3%A4ger,physician,http://www.wikidata.org/entity/Q97808
Ludwig Külz,https://en.wikipedia.org/wiki/Ludwig_K%C3%BClz,physician,http://www.wikidata.org/entity/Q97797
Jang-geum,https://en.wikipedia.org/wiki/Jang-geum,physician,http://www.wikidata.org/entity/Q700957
Eduard Albert,https://en.wikipedia.org/wiki/Eduard_Albert,physician,http://www.wikidata.org/entity/Q700775
Xu Fu,https://en.wikipedia.org/wiki/Xu_Fu,physician,http://www.wikidata.org/entity/Q700302
Jean Louis Armand de Quatrefages de Bréau,https://en.wikipedia.org/wiki/Jean_Louis_Armand_de_Quatrefages_de_Br%C3%A9au,physician,http://www.wikidata.org/entity/Q700275
